timestamp(ms),OmegaX,OmegaY,OmegaZ,AngleError,TrqX,TrqY,TrqZ,QuatW,QuatX,QuatY,QuatZ,ADCS_Mode,Tgt_I_X,Tgt_I_Y,Tgt_I_Z,Act_I_X,Act_I_Y,Act_I_Z,PWM_X,PWM_Y,PWM_Z,
"1770621193,442","-0,442838","-0,114231","-0,191268","147,06","0,000001","-0,000001","-0,000002","-0,2835","0,0174","0,8117","-0,5103","1","-0,0037","-0,2","0,1404","-0,0037","-0,2","0,1404","-0,93","-50","35,09",
"1770621193,452","-0,442705","-0,11474","-0,191273","147,06","0,000001","-0,000001","-0,000002","-0,2835","0,017","0,813","-0,5082","1","-0,0022","-0,2","0,1376","-0,0022","-0,2","0,1376","-0,55","-50","34,41",
"1770621193,463","-0,442571","-0,11525","-0,191278","147,06","0,000001","-0,000001","-0,000002","-0,2835","0,0165","0,8143","-0,5062","1","-0,0007","-0,2","0,1349","-0,0007","-0,2","0,1349","-0,17","-50","33,72",
"1770621193,475","-0,442437","-0,115759","-0,191283","147,07","0,000001","-0,000001","-0,000002","-0,2835","0,0161","0,8156","-0,5041","1","0,0009","-0,2","0,1321","0,0009","-0,2","0,1321","0,22","-50","33,04",
"1770621193,487","-0,442302","-0,116268","-0,191288","147,07","0,000001","-0,000001","-0,000002","-0,2834","0,0156","0,8169","-0,502","1","0,0024","-0,2","0,1294","0,0024","-0,2","0,1294","0,6","-50","32,35",
"1770621193,501","-0,442166","-0,116778","-0,191293","147,07","0,000001","-0,000001","-0,000002","-0,2834","0,0152","0,8182","-0,5","1","0,0039","-0,2","0,1267","0,0039","-0,2","0,1267","0,98","-50","31,67",
"1770621193,512","-0,44203","-0,117286","-0,191298","147,08","0,000001","-0,000001","-0,000002","-0,2834","0,0148","0,8195","-0,4979","1","0,0055","-0,2","0,1239","0,0055","-0,2","0,1239","1,36","-50","30,98",
"1770621193,523","-0,441894","-0,117795","-0,191303","147,08","0,000001","-0,000001","-0,000002","-0,2833","0,0143","0,8208","-0,4958","1","0,007","-0,2","0,1212","0,007","-0,2","0,1212","1,75","-50","30,29",
"1770621193,534","-0,441757","-0,118304","-0,191308","147,09","0,000001","-0,000001","-0,000002","-0,2833","0,0138","0,8221","-0,4937","1","0,0085","-0,2","0,1184","0,0085","-0,2","0,1184","2,13","-50","29,6",
"1770621193,547","-0,441619","-0,118812","-0,191313","147,09","0,000001","-0,000001","-0,000002","-0,2832","0,0134","0,8233","-0,4917","1","0,01","-0,2","0,1157","0,01","-0,2","0,1157","2,51","-50","28,92",
"1770621193,558","-0,441481","-0,11932","-0,191318","147,1","0,000001","-0,000001","-0,000002","-0,2832","0,0129","0,8246","-0,4896","1","0,0116","-0,2","0,1129","0,0116","-0,2","0,1129","2,89","-50","28,23",
"1770621193,568","-0,441342","-0,119828","-0,191323","147,11","0,000001","-0,000001","-0,000002","-0,2831","0,0125","0,8259","-0,4875","1","0,0131","-0,2","0,1102","0,0131","-0,2","0,1102","3,27","-50","27,54",
"1770621193,579","-0,441202","-0,120336","-0,191328","147,11","0,000001","-0,000001","-0,000002","-0,2831","0,012","0,8271","-0,4854","1","0,0146","-0,2","0,1074","0,0146","-0,2","0,1074","3,65","-50","26,85",
"1770621193,588","-0,441062","-0,120843","-0,191333","147,12","0,000001","-0,000001","-0,000002","-0,283","0,0116","0,8284","-0,4833","1","0,0161","-0,2","0,1046","0,0161","-0,2","0,1046","4,03","-50","26,16",
"1770621193,6","-0,440922","-0,121351","-0,191338","147,13","0,000001","-0,000001","-0,000002","-0,2829","0,0111","0,8296","-0,4812","1","0,0176","-0,2","0,1019","0,0176","-0,2","0,1019","4,4","-50","25,47",
"1770621193,612","-0,44078","-0,121858","-0,191343","147,14","0,000001","-0,000001","-0,000002","-0,2829","0,0106","0,8308","-0,4791","1","0,0191","-0,2","0,0991","0,0191","-0,2","0,0991","4,78","-50","24,77",
"1770621193,624","-0,440639","-0,122365","-0,191348","147,15","0,000001","-0,000001","-0,000002","-0,2828","0,0102","0,8321","-0,477","1","0,0206","-0,2","0,0963","0,0206","-0,2","0,0963","5,16","-50","24,08",
"1770621193,635","-0,440496","-0,122872","-0,191353","147,15","0,000001","-0,000001","-0,000002","-0,2827","0,0097","0,8333","-0,4749","1","0,0221","-0,2","0,0936","0,0221","-0,2","0,0936","5,53","-50","23,39",
"1770621193,646","-0,440353","-0,123378","-0,191358","147,16","0,000001","-0,000001","-0,000002","-0,2826","0,0092","0,8345","-0,4728","1","0,0236","-0,2","0,0908","0,0236","-0,2","0,0908","5,91","-50","22,7",
"1770621193,658","-0,44021","-0,123885","-0,191363","147,17","0,000001","-0,000001","-0,000002","-0,2826","0,0088","0,8358","-0,4707","1","0,0251","-0,2","0,088","0,0251","-0,2","0,088","6,28","-50","22",
"1770621193,67","-0,440066","-0,124391","-0,191368","147,19","0,000001","-0,000001","-0,000002","-0,2825","0,0083","0,837","-0,4686","1","0,0266","-0,2","0,0852","0,0266","-0,2","0,0852","6,66","-50","21,31",
"1770621193,682","-0,439921","-0,124897","-0,191374","147,2","0,000001","-0,000001","-0,000002","-0,2824","0,0078","0,8382","-0,4665","1","0,0281","-0,2","0,0825","0,0281","-0,2","0,0825","7,03","-50","20,61",
"1770621193,694","-0,439776","-0,125403","-0,191379","147,21","0,000001","-0,000001","-0,000002","-0,2823","0,0074","0,8394","-0,4644","1","0,0296","-0,2","0,0797","0,0296","-0,2","0,0797","7,4","-50","19,92",
"1770621193,704","-0,43963","-0,125909","-0,191384","147,22","0,000001","0","-0,000002","-0,2822","0,0069","0,8406","-0,4623","1","0,0311","-0,2","0,0769","0,0311","-0,2","0,0769","7,78","-50","19,22",
"1770621193,715","-0,439484","-0,126414","-0,191389","147,23","0,000001","0","-0,000002","-0,2821","0,0064","0,8418","-0,4602","1","0,0326","-0,2","0,0741","0,0326","-0,2","0,0741","8,15","-50","18,53",
"1770621193,725","-0,439337","-0,12692","-0,191394","147,24","0,000001","0","-0,000002","-0,282","0,0059","0,843","-0,4581","1","0,0341","-0,2","0,0713","0,0341","-0,2","0,0713","8,52","-50","17,83",
"1770621193,736","-0,439189","-0,127425","-0,1914","147,26","0,000001","0","-0,000002","-0,2819","0,0055","0,8442","-0,456","1","0,0356","-0,2","0,0685","0,0356","-0,2","0,0685","8,89","-50","17,13",
"1770621193,749","-0,439041","-0,12793","-0,191405","147,27","0,000001","0","-0,000002","-0,2817","0,005","0,8454","-0,4538","1","0,037","-0,2","0,0657","0,037","-0,2","0,0657","9,26","-50","16,44",
"1770621193,759","-0,438892","-0,128435","-0,19141","147,29","0,000001","0","-0,000002","-0,2816","0,0045","0,8465","-0,4517","1","0,0385","-0,2","0,063","0,0385","-0,2","0,063","9,63","-50","15,74",
"1770621193,771","-0,438743","-0,128939","-0,191415","147,3","0,000001","0","-0,000002","-0,2815","0,004","0,8477","-0,4496","1","0,04","-0,2","0,0602","0,04","-0,2","0,0602","9,99","-50","15,04",
"1770621193,781","-0,438593","-0,129444","-0,191421","147,32","0,000001","0","-0,000002","-0,2814","0,0035","0,8489","-0,4475","1","0,0414","-0,2","0,0574","0,0414","-0,2","0,0574","10,36","-50","14,34",
"1770621193,793","-0,438443","-0,129948","-0,191426","147,33","0,000001","0","-0,000002","-0,2812","0,003","0,85","-0,4453","1","0,0429","-0,2","0,0546","0,0429","-0,2","0,0546","10,73","-50","13,65",
"1770621193,806","-0,438292","-0,130452","-0,191431","147,35","0,000001","0","-0,000002","-0,2811","0,0026","0,8512","-0,4432","1","0,0444","-0,2","0,0518","0,0444","-0,2","0,0518","11,09","-50","12,95",
"1770621193,815","-0,43814","-0,130956","-0,191437","147,36","0,000001","0","-0,000002","-0,281","0,0021","0,8524","-0,4411","1","0,0458","-0,2","0,049","0,0458","-0,2","0,049","11,45","-50","12,25",
"1770621193,827","-0,437988","-0,131459","-0,191442","147,38","0,000001","0","-0,000002","-0,2808","0,0016","0,8535","-0,4389","1","0,0473","-0,2","0,0462","0,0473","-0,2","0,0462","11,82","-50","11,55",
"1770621193,84","-0,437836","-0,131963","-0,191447","147,4","0,000001","0","-0,000002","-0,2807","0,0011","0,8547","-0,4368","1","0,0487","-0,2","0,0434","0,0487","-0,2","0,0434","12,18","-50","10,85",
"1770621193,852","-0,437682","-0,132466","-0,191453","147,42","0,000001","0","-0,000002","-0,2805","0,0006","0,8558","-0,4346","1","0,0502","-0,2","0,0406","0,0502","-0,2","0,0406","12,54","-50","10,15",
"1770621193,863","-0,437529","-0,132969","-0,191458","147,44","0,000001","0","-0,000002","-0,2804","0,0001","0,8569","-0,4325","1","0,0516","-0,2","0,0378","0,0516","-0,2","0,0378","12,9","-50","9,45",
"1770621193,875","-0,437374","-0,133472","-0,191463","147,45","0,000001","0","-0,000002","-0,2802","-0,0004","0,8581","-0,4304","1","0,053","-0,2","0,035","0,053","-0,2","0,035","13,26","-50","8,75",
"1770621193,885","-0,437219","-0,133974","-0,191469","147,47","0,000001","0","-0,000002","-0,2801","-0,0009","0,8592","-0,4282","1","0,0545","-0,2","0,0322","0,0545","-0,2","0,0322","13,62","-50","8,05",
"1770621193,896","-0,437064","-0,134477","-0,191474","147,49","0,000001","0","-0,000002","-0,2799","-0,0014","0,8603","-0,4261","1","0,0559","-0,2","0,0294","0,0559","-0,2","0,0294","13,97","-50","7,35",
"1770621193,908","-0,436907","-0,134979","-0,19148","147,51","0,000001","0","-0,000002","-0,2797","-0,0019","0,8614","-0,4239","1","0,0573","-0,2","0,0266","0,0573","-0,2","0,0266","14,33","-50","6,65",
"1770621193,92","-0,436751","-0,135481","-0,191485","147,53","0,000001","0","-0,000002","-0,2795","-0,0024","0,8625","-0,4218","1","0,0587","-0,2","0,0238","0,0587","-0,2","0,0238","14,68","-50","5,95",
"1770621193,946","-0,436593","-0,135983","-0,19149","147,56","0,000001","0","-0,000002","-0,2794","-0,0029","0,8636","-0,4196","1","0,0601","-0,2","0,021","0,0601","-0,2","0,021","15,04","-50","5,25",
"1770621193,958","-0,436436","-0,136484","-0,191496","147,58","0,000001","0","-0,000002","-0,2792","-0,0034","0,8647","-0,4175","1","0,0616","-0,2","0,0182","0,0616","-0,2","0,0182","15,39","-50","4,55",
"1770621193,97","-0,436277","-0,136985","-0,191501","147,6","0,000001","0","-0,000002","-0,279","-0,0039","0,8658","-0,4153","1","0,063","-0,2","0,0154","0,063","-0,2","0,0154","15,74","-50","3,85",
"1770621193,998","-0,436118","-0,137487","-0,191507","147,62","0,000001","0","-0,000002","-0,2788","-0,0044","0,8669","-0,4131","1","0,0644","-0,2","0,0126","0,0644","-0,2","0,0126","16,09","-50","3,15",
"1770621194,007","-0,435959","-0,137988","-0,191512","147,64","0,000001","0","-0,000002","-0,2786","-0,0049","0,868","-0,411","1","0,0658","-0,2","0,0098","0,0658","-0,2","0,0098","16,44","-50","2,45",
"1770621194,019","-0,435798","-0,138488","-0,191518","147,67","0,000001","0","-0,000002","-0,2784","-0,0054","0,8691","-0,4088","1","0,0671","-0,2","0,007","0,0671","-0,2","0,007","16,79","-50","1,75",
"1770621194,031","-0,435638","-0,138989","-0,191523","147,69","0,000001","0","-0,000002","-0,2782","-0,0059","0,8702","-0,4066","1","0,0685","-0,2","0,0042","0,0685","-0,2","0,0042","17,13","-50","1,05",
"1770621194,042","-0,435476","-0,139489","-0,191529","147,72","0,000001","0","-0,000002","-0,278","-0,0064","0,8712","-0,4045","1","0,0699","-0,2","0,0014","0,0699","-0,2","0,0014","17,48","-50","0,35",
"1770621194,054","-0,435315","-0,139989","-0,191534","147,74","0,000001","0","-0,000002","-0,2778","-0,007","0,8723","-0,4023","1","0,0713","-0,2","-0,0014","0,0713","-0,2","-0,0014","17,82","-50","-0,35",
"1770621194,064","-0,435152","-0,140489","-0,19154","147,77","0,000001","0","-0,000002","-0,2776","-0,0075","0,8734","-0,4001","1","0,0727","-0,2","-0,0042","0,0727","-0,2","-0,0042","18,16","-50","-1,06",
"1770621194,075","-0,434989","-0,140989","-0,191545","147,79","0,000001","0","-0,000002","-0,2774","-0,008","0,8744","-0,398","1","0,074","-0,2","-0,007","0,074","-0,2","-0,007","18,51","-50","-1,76",
"1770621194,099","-0,434661","-0,141988","-0,191556","147,84","0,000001","0","-0,000002","-0,2769","-0,009","0,8765","-0,3936","1","0,0767","-0,2","-0,0126","0,0767","-0,2","-0,0126","19,18","-50","-3,16",
"1770621194,113","-0,434497","-0,142487","-0,191562","147,87","0,000001","0,000001","-0,000002","-0,2767","-0,0095","0,8776","-0,3914","1","0,0781","-0,2","-0,0154","0,0781","-0,2","-0,0154","19,52","-50","-3,86",
"1770621194,125","-0,434332","-0,142986","-0,191567","147,9","0,000001","0,000001","-0,000002","-0,2765","-0,01","0,8786","-0,3893","1","0,0794","-0,2","-0,0182","0,0794","-0,2","-0,0182","19,86","-50","-4,56",
"1770621194,136","-0,434166","-0,143485","-0,191573","147,93","0,000001","0,000001","-0,000002","-0,2762","-0,0106","0,8796","-0,3871","1","0,0808","-0,2","-0,021","0,0808","-0,2","-0,021","20,19","-50","-5,26",
"1770621194,147","-0,433999","-0,143983","-0,191579","147,96","0,000001","0,000001","-0,000002","-0,276","-0,0111","0,8807","-0,3849","1","0,0821","-0,2","-0,0238","0,0821","-0,2","-0,0238","20,53","-50","-5,96",
"1770621194,159","-0,433832","-0,144481","-0,191584","147,99","0,000001","0,000001","-0,000002","-0,2758","-0,0116","0,8817","-0,3827","1","0,0834","-0,2","-0,0266","0,0834","-0,2","-0,0266","20,86","-50","-6,66",
"1770621194,169","-0,433665","-0,144979","-0,19159","148,01","0,000001","0,000001","-0,000002","-0,2755","-0,0121","0,8827","-0,3805","1","0,0848","-0,2","-0,0294","0,0848","-0,2","-0,0294","21,19","-50","-7,36",
"1770621194,181","-0,433497","-0,145477","-0,191596","148,04","0,000001","0,000001","-0,000002","-0,2753","-0,0127","0,8837","-0,3783","1","0,0861","-0,2","-0,0322","0,0861","-0,2","-0,0322","21,52","-50","-8,06",
"1770621194,199","-0,433328","-0,145975","-0,191601","148,07","0,000001","0,000001","-0,000002","-0,275","-0,0132","0,8847","-0,3762","1","0,0874","-0,2","-0,035","0,0874","-0,2","-0,035","21,84","-50","-8,76",
"1770621194,207","-0,433159","-0,146472","-0,191607","148,11","0,000001","0,000001","-0,000002","-0,2747","-0,0137","0,8857","-0,374","1","0,0887","-0,2","-0,0378","0,0887","-0,2","-0,0378","22,17","-50","-9,46",
"1770621194,219","-0,432989","-0,146969","-0,191612","148,14","0,000001","0,000001","-0,000002","-0,2745","-0,0142","0,8867","-0,3718","1","0,09","-0,2","-0,0406","0,09","-0,2","-0,0406","22,49","-50","-10,16",
"1770621194,23","-0,432818","-0,147466","-0,191618","148,17","0,000001","0,000001","-0,000002","-0,2742","-0,0148","0,8877","-0,3696","1","0,0913","-0,2","-0,0434","0,0913","-0,2","-0,0434","22,82","-50","-10,85",
"1770621194,241","-0,432647","-0,147963","-0,191624","148,2","0,000001","0,000001","-0,000002","-0,274","-0,0153","0,8887","-0,3674","1","0,0926","-0,2","-0,0462","0,0926","-0,2","-0,0462","23,14","-50","-11,55",
"1770621194,252","-0,432476","-0,14846","-0,19163","148,23","0,000001","0,000001","-0,000002","-0,2737","-0,0158","0,8897","-0,3652","1","0,0938","-0,2","-0,049","0,0938","-0,2","-0,049","23,46","-50","-12,25",
"1770621194,264","-0,432304","-0,148956","-0,191635","148,27","0,000001","0,000001","-0,000002","-0,2734","-0,0164","0,8906","-0,363","1","0,0951","-0,2","-0,0518","0,0951","-0,2","-0,0518","23,78","-50","-12,95",
"1770621194,275","-0,432131","-0,149452","-0,191641","148,3","0,000001","0,000001","-0,000002","-0,2731","-0,0169","0,8916","-0,3608","1","0,0964","-0,2","-0,0546","0,0964","-0,2","-0,0546","24,09","-50","-13,65",
"1770621194,287","-0,431958","-0,149948","-0,191647","148,33","0,000001","0,000001","-0,000002","-0,2728","-0,0174","0,8926","-0,3586","1","0,0976","-0,2","-0,0574","0,0976","-0,2","-0,0574","24,41","-50","-14,34",
"1770621194,299","-0,431784","-0,150444","-0,191652","148,37","0,000001","0,000001","-0,000002","-0,2725","-0,018","0,8935","-0,3564","1","0,0989","-0,2","-0,0602","0,0989","-0,2","-0,0602","24,72","-50","-15,04",
"1770621194,31","-0,43161","-0,150939","-0,191658","148,4","0,000001","0,000001","-0,000002","-0,2722","-0,0185","0,8945","-0,3542","1","0,1001","-0,2","-0,063","0,1001","-0,2","-0,063","25,03","-50","-15,74",
"1770621194,321","-0,431435","-0,151434","-0,191664","148,44","0,000001","0,000001","-0,000002","-0,2719","-0,019","0,8954","-0,352","1","0,1014","-0,2","-0,0657","0,1014","-0,2","-0,0657","25,34","-50","-16,43",
"1770621194,333","-0,431259","-0,151929","-0,19167","148,48","0,000001","0,000001","-0,000002","-0,2716","-0,0196","0,8964","-0,3498","1","0,1026","-0,2","-0,0685","0,1026","-0,2","-0,0685","25,65","-50","-17,13",
"1770621194,344","-0,431083","-0,152424","-0,191675","148,51","0,000001","0,000001","-0,000002","-0,2713","-0,0201","0,8973","-0,3476","1","0,1038","-0,2","-0,0713","0,1038","-0,2","-0,0713","25,96","-50","-17,83",
"1770621194,355","-0,430907","-0,152919","-0,191681","148,55","0,000001","0,000001","-0,000002","-0,271","-0,0207","0,8983","-0,3453","1","0,1051","-0,2","-0,0741","0,1051","-0,2","-0,0741","26,26","-50","-18,52",
"1770621194,367","-0,430729","-0,153413","-0,191687","148,59","0,000001","0,000001","-0,000002","-0,2707","-0,0212","0,8992","-0,3431","1","0,1063","-0,2","-0,0769","0,1063","-0,2","-0,0769","26,57","-50","-19,22",
"1770621194,379","-0,430552","-0,153907","-0,191693","148,62","0,000001","0,000001","-0,000002","-0,2704","-0,0217","0,9001","-0,3409","1","0,1075","-0,2","-0,0796","0,1075","-0,2","-0,0796","26,87","-50","-19,91",
"1770621194,389","-0,430373","-0,154401","-0,191699","148,66","0,000001","0,000001","-0,000002","-0,2701","-0,0223","0,901","-0,3387","1","0,1087","-0,2","-0,0824","0,1087","-0,2","-0,0824","27,17","-50","-20,6",
